LEI,Legal Name_x,Country_x,Status_x,Legal Name_y,Country_y,City,Status_y,Last Update,Next Renewal
4469000001CASGQ6AY38,"FIDEICOMISO IRREVOCABLE DE GARANTIA, ADMINISTRACIÓN Y FUENTE DE PAGO NO. 4188",MX,ACTIVE,,,,,,
4469000001CASHA7AM65,AUTOPISTA MORELIA SALAMANCA SA DE CV,MX,ACTIVE,,,,,,
4469000001CASHV85Y92,CONCESIONARIA HOSPITAL DE TOLUCA SA DE CV,MX,ACTIVE,,,,,,
4469000001CASSATPR38,BAOMARC AUTOMOTIVE SOLUTIONS MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CAVMCO0898,TRES10 SA DE CV,MX,ACTIVE,,,,,,
4469000001CAX1UX3946,GOBIERNO DEL ESTADO DE VERACRUZ,MX,ACTIVE,,,,,,
4469000001CB2G9K4X07,H Y A DE MEXICO DE B. C. SA DE CV,MX,ACTIVE,,,,,,
4469000001CB6UKCK924,INDUSTRIAS LACTEAS CHIHUAHUENSES SA DE CV,MX,ACTIVE,,,,,,
4469000001CB6ZJWBN03,ILCHISA SA DE CV,MX,ACTIVE,,,,,,
4469000001CBF613J222,TAMOGI SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CBFCL36889,FINCRECE SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CBGRXFAI87,WINDSTAR ENERGY RESOURCES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CBGW2TEU29,DESARROLLO DE ACTIVOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CBLA0K7216,PALETS EMPAQUES Y EMBALAJES SA DE CV,MX,ACTIVE,,,,,,
4469000001CBWDNSWA64,LEBARIO AMA LURRA SA DE CV,MX,ACTIVE,,,,,,
4469000001CBWKYFI536,BIENES RAICES EN PROMOCION DE MAZATLAN SA DE CV,MX,ACTIVE,,,,,,
4469000001CBXS26IL71,MB INTERCITY S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CBZABAJI60,DOKA MEXICO EXPERTOS DE ENCOFRADOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CBZKOGOK50,YOROZU AUTOMOTIVE GUANAJUATO DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CC4Y4S8J52,FIDEICOMISO DE ADMINISTRACION CIB/2763,MX,ACTIVE,,,,,,
4469000001CC6B3L0140,COMERCIALIZADORA PETEXPRESS SA DE CV,MX,ACTIVE,,,,,,
4469000001CC6DIIMX38,CONSORCIO ARGO SA DE CV,MX,ACTIVE,,,,,,
4469000001CC6IA55238,PETROVIM SA DE CV,MX,ACTIVE,,,,,,
4469000001CC85KO5K56,F/1651 FIDEICOMISO YUNUEN,MX,ACTIVE,,,,,,
4469000001CC85V0QV91,F/1659 FIDEICOMISO KUKULKAN,MX,ACTIVE,,,,,,
4469000001CC85VOR067,F/1755 FIDEICOMISO EQUIPOS DE PERFORACION TERRESTRE 2013,MX,ACTIVE,,,,,,
4469000001CCF00HIZ74,RR CARIBBEAN SA DE CV,MX,ACTIVE,,,,,,
4469000001CCHVI19N84,EDM PROYECTO REGIOMONTANO SA DE CV,MX,ACTIVE,,,,,,
4469000001CCI8DIRE37,COMISION MUNICIPAL DE AGUA POTABLE Y SANEAMIENTO DE XALAPA VER,MX,ACTIVE,,,,,,
4469000001CCKOXULJ56,CAPITAL INBURSA SA DE CV,MX,ACTIVE,,,,,,
4469000001CCKRRD4G56,MUNICIPIO DEL CARMEN CAM,MX,ACTIVE,,,,,,
4469000001CCP3HDFE69,MUNICIPIO DE COZUMEL,MX,ACTIVE,,,,,,
4469000001CCQD4HZA61,ALIANZA FINANCIERA SOCIAL SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CCQEBABQ18,"CIBANCO, S. A. INSTITUCION DE BANCA MULTIPLE COMO FIDUCIARIO DEL FIDEICOMISO IRREVOCABLE DE ADMINISTRACION Y MEDIO DE PAGO F1022",MX,ACTIVE,,,,,,
4469000001CCTRAPL550,ALTERNA CAPITAL SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CCUV2T8K92,AGROSERVICIOS CASAS GRANDES SA DE CV,MX,ACTIVE,,,,,,
4469000001CDAJC1LA86,GRUPO PARISINA SA DE CV,MX,ACTIVE,,,,,,
4469000001CDAJO4RR55,CIBANCO SOCIEDAD ANONIMA INSTITUCION DE BANCA MULTIPLE FIDEICOMISO CIB/3097,MX,ACTIVE,,,,,,
4469000001CDDEWQQ018,AVANZA SOLIDO SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CDDGNREL44,FONDO SAM BALANCEADO 17 S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CDJ2UPTH76,FIDEICOMISO DE ADMINISTRACION 869-2007,MX,ACTIVE,,,,,,
4469000001CDKEB1KU37,SUPER SAN FRANCISCO DE ASIS SA DE CV,MX,ACTIVE,,,,,,
4469000001CDKODZHK66,NUTRESA SA DE CV,MX,ACTIVE,,,,,,
4469000001CDLTH57665,UNION DE CREDITO MIXTA DE COAHUILA SA DE CV,MX,ACTIVE,,,,,,
4469000001CDLWKHV453,ADQUISICION VEHICULAR ASESORADA SA DE CV,MX,ACTIVE,,,,,,
4469000001CDNDVZG829,ARTE EN DENIM SA DE CV,MX,ACTIVE,,,,,,
4469000001CDS0RMFX46,L&E OPERADORA DE VIALIDADES EN LOS ALTOS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CDS1YU0T43,ELAR CONSTRUCTORA Y REPARADORA DE CAMINOS Y VIALIDADES S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CDSVS47J52,CIBANCO SOCIEDAD ANONIMA INSTITUCION DE BANCA MULTIPLE FIDEICOMISO CIB/3096,MX,ACTIVE,,,,,,
4469000001CDXOIZZW74,CREDIMON SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CDXSDJYQ63,VALORES PATRIMONIALES DM S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CDYOOHUY63,PEC DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CDYPL14H57,AVANTE INMUEBLES INDUSTRIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001CDZ0JC7Q15,FIDEICOMISO IRREVOCABLE DE ADMINISTRACION Y PAGO NUMERO 80460 REEXPRESADO,MX,ACTIVE,,,,,,
4469000001CE34GDEZ25,INDUSTRIAS ASOCIADAS MAQUILADORAS SA DE CV,MX,ACTIVE,,,,,,
4469000001CE4SZIHZ72,PROYECTO 1818,MX,ACTIVE,,,,,,
4469000001CE797RFL19,GRUPO DE INFRAESTRUCTURA POTOSINO SA DE CV,MX,ACTIVE,,,,,,
4469000001CE8RMPYD19,MAR BRAN SA DE CV,MX,ACTIVE,,,,,,
4469000001CEFVN36W58,FIDEICOMISO DE ADMINISTRACIÓN Y PAGO NO. CIB/3327,MX,ACTIVE,,,,,,
4469000001CEH6QI8C89,FRIGORIZADOS LA HUERTA SA DE CV,MX,ACTIVE,,,,,,
4469000001CEH9J6FA77,FRONTIER NAVES INDUSTRIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001CEHAF7DB21,FRUTELLI SA DE CV,MX,ACTIVE,,,,,,
4469000001CEHCVMTY76,MEXITELEFERICOS SA DE CV,MX,ACTIVE,,,,,,
4469000001CEIUV4TA97,LA PATRONA DEL NORESTE S.P.R. DE R.L.,MX,ACTIVE,,,,,,
549300WYMLHCLVNJ6U78,EASYHAUS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CEOG12HZ30,DS SERVICIOS PETROLEROS SA DE CV,MX,ACTIVE,,,,,,
4469000001CEOP0IXZ67,INMOBILIARIA EMAR SA DE CV,MX,ACTIVE,,,,,,
4469000001CERD13PW36,GRUPO DE ACOPIADORES ALBA SA DE CV,MX,ACTIVE,,,,,,
4469000001CERHKQWJ35,GRISI HNOS SA DE CV,MX,ACTIVE,,,,,,
4469000001CESRC6V641,LIT CAPITAL S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CEWYNBPB74,LAMEX AGRIALIMENTOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CEZWANE613,FINWELL CAPITAL SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CEZZYDUE40,BIEN PARA BIEN SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CF00EUP262,COMPAÑIA DE SERVICIOS EL ANGEL SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CF068BSO05,"CIBANCO S.A., INSTITUCION DE BANCA MULTIPLE CIB/3289",MX,ACTIVE,,,,,,
4469000001CF79G9OZ19,PROMOTORA AMANECERES DEL CARIBE 1 S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CF7ATQ3B92,GEOTERMICA PARA EL DESARROLLO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CF9PYDDR36,FONDO DE DINERO INBURSA SOCIEDAD ANONIMA DE CAPITAL VARIABLE FONDO DE INVERSION EN INSTRUMENTOS DE DEUDA,MX,ACTIVE,,,,,,
4469000001CF9PYUO597,FONDO DE DINERO EMPRESARIAL INBURSA SA DE CV FONDO DE INVERSION EN INSTRUMENTOS DE DEUDA,MX,ACTIVE,,,,,,
4469000001CF9PZD8M14,DINBUR3 SOCIEDAD ANONIMA DE CAPITAL VARIABLE FONDO DE INVERSION EN INSTRUMENTOS DE DEUDA,MX,ACTIVE,,,,,,
4469000001CF9PZV1959,INBUREX SA DE CV FONDO DE INVERSION EN INSTRUMENTOS DE DEUDA,MX,ACTIVE,,,,,,
4469000001CF9Q0A2I93,INBUMAX SA DE CV FONDO DE INVERSION EN INSTRUMENTOS DE DEUDA,MX,ACTIVE,,,,,,
4469000001CF9Q0NU617,FONDO INBURSA SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CF9Q13IV71,FONDO DINAMICO DE INVERSIONES BURSATILES SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CF9Q27IZ69,INBURMEX SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CFA5RQLJ32,IBUPLUS SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CFB9QI8R89,BANCA MIFEL S.A FIDEICOMISO 815/2007,MX,ACTIVE,,,,,,
4469000001CFBBJB8461,CONSORCIO CARRETERO JALISCIENSE SA DE CV,MX,ACTIVE,,,,,,
4469000001CFBKWPSK14,KROMBERG & SCHUBERT MEXICO LE S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CFCPNZQ657,"FIDEICOMISO IRREVOCABLE DE EMISIÓN, ADMINISTRACIÓN Y FUENTE DE PAGO NÚMERO CIB/2868",MX,ACTIVE,,,,,,
4469000001CFGYMYHF50,CORPORATIVO GRUPO CASA SA DE CV,MX,ACTIVE,,,,,,
4469000001CFH01N6482,PROMOTORA CABO REAL SA DE CV,MX,ACTIVE,,,,,,
4469000001CFH41MXA93,GOLFO DE CALIFORNIA HOTELES Y FRACCIONAMIENTOS SA DE CV,MX,ACTIVE,,,,,,
4469000001CFH9HTQI03,PETROLIFEROS ENERPRES SA DE CV,MX,ACTIVE,,,,,,
4469000001CFIHTVQK07,FONDO SAM BALANCEADO 9 SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CFJV0VS230,FIDEICOMISO MOXCHE II 3490/2019,MX,ACTIVE,,,,,,
4469000001CFLI51S271,CORPORACION DE ENERGIA MEXOIL S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CFR1HFYK63,TAMPICO SOLAR SA DE CV,MX,ACTIVE,,,,,,
4469000001CFRNQURF24,AGROPECUARIA CAMOU SA DE CV,MX,ACTIVE,,,,,,
4469000001CFTVZE9574,MEXICANA DE ARROZ SA DE CV,MX,ACTIVE,,,,,,
4469000001CFU4QUZK19,ARRENDOMOVIL DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CFU6LILC24,SEMILLAS Y FIBRAS INTERNACIONALES SA DE CV,MX,ACTIVE,,,,,,
4469000001CFV8E8CN77,NATGAS QUERETARO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CFVEPH8L42,DESARROLLADORA COMERCIAL AGUASCALIENTES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CG16TLRU18,CONSORCIO TAPATIO DE RECONSTRUCCION DE AVENIDAS SA DE CV,MX,ACTIVE,,,,,,
4469000001CG5C34PJ26,PUENTE GRACIA&ASESORES SC,MX,ACTIVE,,,,,,
4469000001CG5HLLMX90,MOLINERA DEL VALLE SA DE CV,MX,ACTIVE,,,,,,
4469000001CG5K65Z036,MOLINO HARINERO EL ROSAL SA DE CV,MX,ACTIVE,,,,,,
4469000001CG6RMGDW76,PROMOTORA INBURSA SA DE CV,MX,ACTIVE,,,,,,
4469000001CGBG3N2893,"CIBANCO, S.A. INSTITUCION DE BANCA MULTIPLE F/00855",MX,ACTIVE,,,,,,
4469000001CGCHB3JT82,INVEX CONTROLADORA S A B DE C V,MX,ACTIVE,,,,,,
4469000001CGCR4ZUP79,LATIN 12 SOCIEDAD ANONIMA DE CAPITAL VARIABLE FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CGE1IIZ554,LATIN 16 SOCIEDAD ANONIMA DE CAPITAL VARIABLE FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CGE55TFY24,LATIN 17 S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CGE6VRHW79,GRANERA DEL NOROESTE SA DE CV,MX,ACTIVE,,,,,,
4469000001CGFAW66F33,LLOCEE SA DE CV,MX,ACTIVE,,,,,,
4469000001CGFDRLW356,AUTOFINANCIAMIENTO ASSET MANAGEMENT SA DE CV,MX,ACTIVE,,,,,,
4469000001CGGS03ZY16,SOCIEDAD COOPERATIVA DE CONSUMO DE AGRICULTORES RURAL DEL VALLE HERMOSO SCL DE CV,MX,ACTIVE,,,,,,
4469000001CGO2IMGH12,CASHFIN FINANCIAL SERVICES SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CGO2QJEH45,BODEGAS ALFER SA DE CV,MX,ACTIVE,,,,,,
4469000001CGR75OZ278,IZA DESIGN & MANUFACTURING SA DE CV,MX,ACTIVE,,,,,,
4469000001CGVE06IF59,OPERADORA DE ALIMENTOS DURANGO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CGVM915Y13,INTEGRACION INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001CGVQT79447,CONSTRUCTORES DE DESARROLLADORES Y ASOCIADOS SA DE CV,MX,ACTIVE,,,,,,
4469000001CGVS1E1921,SEDE INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001CGWNYPU845,ARTES GRAFICAS UNIDAS SA DE CV,MX,ACTIVE,,,,,,
4469000001CGWP9O8987,BANCA MIFEL SOCIEDAD ANONIMA FIDEICOMISO 1284/2011,MX,ACTIVE,,,,,,
4469000001CGWU92EQ81,GALAS DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CGWUG2IG11,KRISTAFILMS DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CGXYSWR576,GRUPO DESARROLLO INFRAESTRUCTURA SA DE CV,MX,ACTIVE,,,,,,
4469000001CGYGHGIA03,"CIBANCO S A INSTITUCION DE BANCA MULTIPLE, FIDUCIARIO DEL FIDEICOMISO NO. F/00791",MX,ACTIVE,,,,,,
4469000001CGZF8WXC44,SENSATIONS INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001CGZGA1RP71,DESARROLLOS BRASILIA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CGZMG9AI48,AGRICOLA ZARATTINI SA DE CV,MX,ACTIVE,,,,,,
4469000001CH0N6ICO30,JANEL SA DE CV,MX,ACTIVE,,,,,,
4469000001CH52GNTT61,POCHTECA PAPEL SA DE CV,MX,ACTIVE,,,,,,
4469000001CH5EOS6Q91,DISTRIBUIDORA EL FLORIDO SA DE CV,MX,ACTIVE,,,,,,
4469000001CH5ESCTW32,FRACCIONADORA LA ROMITA SA DE CV,MX,ACTIVE,,,,,,
4469000001CH5IEIY630,HOTELERA CANCO SA DE CV,MX,ACTIVE,,,,,,
4469000001CH6EN3KZ23,MUNICIPIO DE SOLIDARIDAD,MX,ACTIVE,,,,,,
4469000001CH6FRBVY17,PUROS CUATES SA DE CV,MX,ACTIVE,,,,,,
4469000001CH6H5QDX33,VISTA ENTERPRISE SA DE CV,MX,ACTIVE,,,,,,
4469000001CHGZ9K0X30,ADMINISTRADORA DE OBRAS Y CONCESIONES SA DE CV,MX,ACTIVE,,,,,,
4469000001CHHQ528U86,WEG MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CHJDIWB063,BNK CLEAN AND SERVICES SA DE CV,MX,ACTIVE,,,,,,
4469000001CHKPMCQ114,BANSI SA FIDEICOMISO 1494-7,MX,ACTIVE,,,,,,
4469000001CHKYIFTI76,GRUPO NACIONAL PROVINCIAL S A B,MX,ACTIVE,,,,,,
4469000001CHQTLZI037,RCH SALES SERVICES SA DE CV,MX,ACTIVE,,,,,,
4469000001CHS8HFUK12,FONDO SAM RENTA VARIABLE 13 SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CHUVGKGY13,PARQUE INDUSTRIAL EL DORADO SA DE CV,MX,ACTIVE,,,,,,
4469000001CHUY54RA83,ACCION ACUACULTURA SA DE CV,MX,ACTIVE,,,,,,
4469000001CHYX7DWH10,SPV TAXQUEÑA SA DE CV,MX,ACTIVE,,,,,,
4469000001CI0QRLIA70,"CIBANCO S A INSTITUCIÓN DE BANCA MULTIPLE, FIDUCIARIO DEL FIDEICOMISO NO. F/00692",MX,ACTIVE,,,,,,
4469000001CI0T8DNW14,GRUPO PUNTO ALTO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CIEPG7K160,HOTELERA PALACE RESORTS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CIKSBS6847,PRESTADORA DE SERVICIOS BCI DIVISION CONSULTORIA SA DE CV,MX,ACTIVE,,,,,,
4469000001CILZVDHD18,ISLAS DE MAYAKOBA SA DE CV,MX,ACTIVE,,,,,,
4469000001CIOYX53O36,GRUPO AGROINDUSTRIAL FLOR DE MARZO SPR DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CIP2BR3015,INDUSTRIALIZADORA INTEGRAL DEL AGAVE S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CIW5BUSN20,ARCO CAPITAL SAPI DE CV,MX,ACTIVE,,,,,,
4469000001CIXYGMHA60,ARCO DECIMO SA DE CV,MX,ACTIVE,,,,,,
4469000001CIZ1WSO895,CANAMEX INTERNATIONAL S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CJ4M5D6904,"CI BANCO, S.A., FIDEICOMISO CIB/3370",MX,ACTIVE,,,,,,
4469000001CJ4OQVZ450,PROVEEDORA DE TENSOACTIVOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CJ4PS64Z31,ALIMENTOS CERTIFICADOS DE PUEBLA SA DE CV,MX,ACTIVE,,,,,,
4469000001CJ5UPBUS73,OLEOQUIMICA MEXICANA SA DE CV,MX,ACTIVE,,,,,,
4469000001CJ5Y84KI31,NACIONES UNIDAS CAPITAL S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CJ5YO4JB02,OROVATEN S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CJ7B2N6L19,BANCA MIFEL S.A. FIDEICOMISO 3058/2019,MX,ACTIVE,,,,,,
4469000001CJ8VATOL96,INMUEBLES CARSO SA DE CV,MX,ACTIVE,,,,,,
4469000001CJ98MBOI48,ARCO AREAS COMERCIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001CJ99FHLN28,PASEO LAS RIBERAS SA DE CV,MX,ACTIVE,,,,,,
4469000001CJEG3U2D98,DESARROLLO RIVERA DE BOCA SA DE CV,MX,ACTIVE,,,,,,
4469000001CJEH7CU781,BANCA MIFEL S.A. FIDEICOMISO 3384/2019,MX,ACTIVE,,,,,,
4469000001CJEHKXN775,FIDEICOMISO CIB/2893,MX,ACTIVE,,,,,,
4469000001CJFWZLHK45,CIBANCO CIB/2319,MX,ACTIVE,,,,,,
4469000001CJFZ47IT74,INMOBILIARIA IGSCK3 S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CJN67BEW29,FIBRA HD,MX,ACTIVE,,,,,,
4469000001CJOWLOPI97,PROFUTURO PENSIONES SA DE CV,MX,ACTIVE,,,,,,
4469000001CJSSQ7BD07,ARRENDADORA ACTINVER SA DE CV,MX,ACTIVE,,,,,,
4469000001CJWW8EOS52,IMPORTACIONES Y DISTRIBUCIONES INTERNACIONALES SA DE CV,MX,ACTIVE,,,,,,
549300MJ307ABPDD5M16,FOTOVOLTAICA NORTE GRANDE 1 SPA,CL,ACTIVE,,,,,,
4469000001CJZV3OCQ29,GANADERA MONEGRO SA DE CV,MX,ACTIVE,,,,,,
4469000001CK1LNAN473,INTERTRADING CONSUL S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CK1ZGQSU58,FIDEICOMISO IRREVOCABLE DE ADMINISTRACION NUMERO CIB/3049,MX,ACTIVE,,,,,,
4469000001CK6YPRZ874,MOVIMIENTOS INDUSTRIALES LOGISTICOS DE ALTA CALIDAD SA DE CV,MX,ACTIVE,,,,,,
4469000001CK8SNL9P35,BANCA MIFEL S.A FIDEICOMISO 1590/2012,MX,ACTIVE,,,,,,
4469000001CK8ZXM6837,HBN SUPLEMENTOS ALIMENTICIOS DE MEXICO SAS DE CV,MX,ACTIVE,,,,,,
4469000001CKHIDCMW97,SERVICIOS & SOLUCIONES ELECTROMECANICOS SA DE CV,MX,ACTIVE,,,,,,
4469000001CKLQ8X0X46,PROMOCION Y OPERACION SA DE CV,MX,ACTIVE,,,,,,
4469000001CKSCVAMS98,MRP CKD S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CKSH9TD328,FIDEICOMISO IRREVOCABLE NUMERO 3807,MX,ACTIVE,,,,,,
4469000001CKSHI1FD33,MRP COINV S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CKSJ79VV84,MICRONET DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CL190ZMX45,CRISP GREENHOUSES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CL1IG1A186,CIB/2368,MX,ACTIVE,,,,,,
4469000001CL1K9A0L72,FRIGORIFICA SONORENSE DJ SA DE CV,MX,ACTIVE,,,,,,
4469000001CL2IVN7190,DIKEN INTERNATIONAL S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CL2LF21K62,DIKEN DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CL2NXROZ71,BANCA MIFEL S.A. FIDEICOMISO 1902/2014,MX,ACTIVE,,,,,,
4469000001CL2RH29Q14,SANCAPITAL SA DE CV,MX,ACTIVE,,,,,,
549300LNQDL1MIRNZR43,OCAMPO MINING SA DE CV,MX,ACTIVE,,,,,,
529900RDJZY609IWG543,SUAVE Y FACIL S A DE C V,MX,ACTIVE,,,,,,
4469000001CL5D8PY443,IMPULSORA DE DESARROLLO INTEGRAL SA DE CV,MX,ACTIVE,,,,,,
4469000001CL6PPP3952,TRANSFORMA METAL SA DE CV,MX,ACTIVE,,,,,,
4469000001CLDXLCMD82,NOVIDEA SOLUCIONES INTEGRALES SA DE CV,MX,ACTIVE,,,,,,
4469000001CLFD06X942,AXEN CAPITAL S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CLGO2RY381,ESOR INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001CLGW1YM315,JKK PACK SA DE CV,MX,ACTIVE,,,,,,
2549006NO8T7CBHT2909,ALGODONERA LOS PIONEROS SA DE CV,MX,ACTIVE,,,,,,
4469000001CLL0Z3Q970,CNH COMERCIAL SA DE CV,MX,ACTIVE,,,,,,
4469000001CLMERPA415,DYNAMICA CONTROLADORA EMPRESARIAL SA DE CV,MX,ACTIVE,,,,,,
4469000001CLMIG17Y93,DESARROLLADORA QUIM SA DE CV,MX,ACTIVE,,,,,,
4469000001CLMMZVL896,BANCA MIFEL FIDEICOMISO 2306/2016,MX,ACTIVE,,,,,,
4469000001CLO7KSIR96,FONDO SAM RENTA VARIABLE 21 S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CLO7LVHK61,"FONDO SAM BALANCEADO 18, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001CLPFT41K52,CONAUTO SA DE CV,MX,ACTIVE,,,,,,
4469000001CLPPEI6H93,OPTIMAL BRIGHTNESS SOLUTIONS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CLQXEM1606,DISTRIBUIDORA JUGUETRON SA DE CV,MX,ACTIVE,,,,,,
2549005FBLEMNXDUTN33,GRUPO OLINX SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001CLV4QZS060,INMUEBLES FRAME SA DE CV,MX,ACTIVE,,,,,,
4469000001CLV64U3B45,ALGODONERA LA SIERRA SA DE CV,MX,ACTIVE,,,,,,
4469000001CLZKT6N975,BANCA MIFEL FIDEICOMISO 1664/2013,MX,ACTIVE,,,,,,
4469000001CM0KI61E07,MOLINOS DEL SUDESTE SA DE CV,MX,ACTIVE,,,,,,
4469000001CM6JS88T12,DESARROLLO HEROES47 SA DE CV,MX,ACTIVE,,,,,,
4469000001CM6KLBAK26,ASSIS TU VESTIR SA DE CV,MX,ACTIVE,,,,,,
4469000001CM6KZWXJ61,PRINCIPAL AFORE S.A. DE C.V. PRINCIPAL GRUPO FINANCIERO,MX,ACTIVE,,,,,,
4469000001CM6PCO3R79,NATURESWEET INVERNADEROS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CM7W8U0W51,BANCO VE POR MAS SA FIDEICOMISO 188,MX,ACTIVE,,,,,,
4469000001CM80WXB072,INBUINTER SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001CM8A9IZV02,FAGOR EDERLAN MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CMAVLE1U74,FONGCHAMP SA DE CV,MX,ACTIVE,,,,,,
4469000001CMB8T5QT86,ECOSISTEMA DE TUXTLA SA DE CV,MX,ACTIVE,,,,,,
4469000001CMF4YAFW25,QIP BUSINESS GROUP S A P I DE CV,MX,ACTIVE,,,,,,
4469000001CMGE72O104,GRUPO PONDEROSA SA DE CV,MX,ACTIVE,,,,,,
4469000001CMGF469R16,CONCESIONARIA IRAPUATO LA PIEDAD SA DE CV,MX,ACTIVE,,,,,,
4469000001CMHVDIQ867,MABUCHI MOTOR MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001CMJ8LH1K32,TRANSPORTADORA INTEGRAL DE CARGA SA DE CV,MX,ACTIVE,,,,,,
4469000001CMJK4SS543,OPERADORA ALC S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001CMJQFM4K35,ARRENDADORA DE INMUEBLES RETANO SA DE CV,MX,ACTIVE,,,,,,
4469000001CMKWJT8717,ALMACENES Y SERVICIOS DEL NOROESTE SA DE CV,MX,ACTIVE,,,,,,
4469000001CMQN1YEF14,GRANJERO FELIZ S DE RL DE CV,MX,ACTIVE,,,,,,
